Unnamed: 0,id,title,content,date,time,slug,category,assets,timestamp,links
2003,1539,Train Ferry SASSNITZ: Sad End on the Turkish Beach,"She proudly drove the more than 110-year-old ""royal line"" - now, there is almost nothing left of the SASSNITZ. Her final destination was Aliaga beach in the Aegean. The 172 meters long and 26-meter wide railway ferry arrived on October 20, 2021, at full speed, to be taken between other ships that also have to be decommissioned. A slight smoke signal on the beach served as a final guide for the last crew. The SASSNITZ reached its destination without a load and the highest possible water level. This process is called beaching, making scrapping easier for the shipyard workers. Piece by piece, the steel parts are put on trucks ending in the blast furnaces. Motors, pumps, and other valuable elements such as furniture are offered for sale on the Internet.



 The reliable connection even in times of war



 The first time a train ferry sailed on the ""Königslinie"" was on July 6, 1909. The route was named after Kaiser Wilhelm II and the Swedish King Gustav V. The ""Königslinie"" and its ships were always considered a reliable connection, even during the World Wars and the Cold War. In addition, the distance of about 100 kilometers is the shortest connection between Germany and Sweden. At times, four ships operated here at the same time.



 Decline just before the turn of the millennium



 Since March 1989, the SASSNITZ has sailed the ""Königslinie"". Some of the old crew members were still active on the ship as of April 28, 2020. On this day, the SASSNITZ was the last ship to leave the ""Königslinie"". The GDR Reichsbahn ordered the ferry from Danyard in Aalborg, Denmark, in 1987 for 100 million marks. Even then, shipbuilding was in crisis. Shortly after the launch, the shipyard in Aalborg closed. The SASSNITZ was finally completed in Frederikshavn. Shortly after reunification, the connection was very popular - whether for short trips or just for a little shopping spree. Finally, at the end of the 1990s, the slow decline of the ""royal line"" followed. After several ownership changes, the ferry business ultimately belonged to Stena Line. But the downfall can no longer be stopped. First, Stena Line will sell the TRELLEBORG, followed by the SASSNITZ in 2020.



 Final stop: Turkish scrapper



 The last owner, Stena RoRo, put the ferry up for sale online for over a year. But nobody wants to buy used ferries during the pandemic. So the SASSNITZ finally landed in Turkey. Allegedly, the scrapper Leyal Ship Recycling paid 350,000 euros. This is not confirmed.",2022-01-17,15:33:25,train-ferry-sassnitz-sad-end-on-the-turkish-beach,Cruises and Tourism,"[{'id': '972', 'attributes': {'assetId': 129823, 'assetName': 'SASSNITZ', 'assetType': 'vessel'}}, {'id': '973', 'attributes': {'assetId': 380, 'assetName': 'SASSNITZ', 'assetType': 'port'}}]",2022-01-17 15:33:25+00:00,[]
2011,1546,"Iranian freighter aground at 159-kilometer mark, top Caspian grounding site ","General cargo ship NAJVA 2 ran aground on a 159 kilometer mark in Volga-Caspian Sea Channel, Caspian sea, on Jan 13, while en route from Iran to Astrakhan, Volga, Russia. Traffic reportedly, wasn’t affected. As of morning Jan 14, situation, status of the ship, unclear, because AIS is missing during last 4 days, and there are no updates from Russian emergency services. Understood accident will finish up as usual – the ship will be refloated without damages. 150-160-kilometer mark leg is top grounding site in the whole Caspian sea, far exceeding in accident numbers any other area.",2022-01-14,03:38:26,iranian-freighter-aground-at-159-kilometer-mark-top-caspian-,Accidents,"[{'id': '980', 'attributes': {'assetId': 657638, 'assetName': 'NAJVA 2', 'assetType': 'vessel'}}, {'id': '894', 'attributes': {'assetId': 2397, 'assetName': 'ASTRAKHAN', 'assetType': 'port'}}]",2022-01-14 03:38:26+00:00,[]
2020,1553,"Postponed Payments, Insolvency Filings: MV Werften in a Big Crisis","Some years ago, people called it the ""job miracle"". Now there is not much left of the glorious future of the three shipyards in East Germany. The shipyards in Wismar, Stralsund, and Rostock initially benefited from the boom in the cruise industry. Their current flagship: The GLOBAL DREAM is supposed to transport 9,500 passengers and 2,500 crew members. With the construction of the cruise giant, the number of jobs in the shipyards was almost doubled. But this dream has turned into a nightmare. Wage payments have been stopped, the shipyards filed for insolvency, thousands of livelihoods are at stake - and whether the ""Global Dream"" will ever be completed is questionable.


 Postponed wage payments and insolvency filings 

 It was a black Friday for the employees of MV Werften. After a staff meeting in Wismar, managing director Carsten Haake stated that the wage payments had to be postponed until next week. However, there is enough money for the salaries of around 2.000 employees. But Haake said they had 30 million euros available. But the legal frameworks would prevent a payout.



 The federal government promised its help. 600 million euros were pledged from the Economic Stabilization Fund to save the shipyards and jobs. Gentling turned the offer down. On Monday, MV Werften and Bremerhaven's Lloyd-Werft filed for insolvency.



 Trading with Genting shares on the Hong Kong stock exchange was stopped at the same time. MV Werft and Lloyd-Werft belong to the Asian conglomerate Genting, which is also in a serious crisis.


Corona finally plunged the cruise industry into crisis

 The corona crisis hit the cruise industry enormously. When the three companies were taken over by the Genting Group five years ago, it was a real stroke of luck: new jobs, tariff payments, and numerous commissioned ships. Then suddenly, in March 2020, the coronavirus struck.



 In the same year, according to Meyer's boss Bernard Meyer, the shipping companies lost 20 million euros. His shipyard in Papenburg only landed one order in 2021. Omikron is currently stopping several cruises.



 However, the industry has been in crisis for decades, declares Ulrich Malchow, ex-professor for maritime economics in Bremen. He sees the decline in 1996 when Bremer Vulkan AG went bankrupt after buying the East German shipyards.



 In addition, shipbuilding has shifted further and further to the Far East since the 1980s. Tankers, container ships, and ferries are produced in countries with low wages. Cruise ships, yachts, and naval ships remain for the German shipbuilder. And the construction of cruise ships will also move to China in the next few years. If Germany wants to remain part of the market, shipbuilders need to develop new concepts. According to Malchow, Germany's only chance is building ships that no one else can create - e.g. emission-free vessels. After all, the federal government has decided that Germany will bring the first zero-emission cruise ship by 2030 on the market.


The future of the MV shipyards is uncertain

 The mood among the 2,000 employees at the shipyards is negative. They are disappointed about the declined agreement. Nevertheless, they hope for the December salaries to be paid and the completion of the GLOBAL DREAM. First of all, MV Werften will appoint an insolvency administrator.



 In addition, Federal Economics Minister Robert Habeck (Grüne) has promised to continue working with the state government of Mecklenburg-Western Pomerania to save jobs and the shipyards.


Disaster at Sea – Cruise industry sunk by coronavirus?

 Read Full Article",2022-01-11,12:18:27,postponed-payments-insolvency-filings-mv-werften-in-a-big-cr,General,"[{'id': '987', 'attributes': {'assetId': 6076315, 'assetName': 'GLOBAL DREAM', 'assetType': 'vessel'}}, {'id': '988', 'attributes': {'assetId': 383, 'assetName': 'WISMAR', 'assetType': 'port'}}]",2022-01-11 12:18:27+00:00,[]
2168,1663,Loaded tanker aground in Volga Caspian Sea Canal ,"Product tanker ABESKUN ran aground on 158 kilometer mark of Volga Caspian Sea Canal at around 1600 Moscow time Nov 21. Tanker, reportedly with cargo of crude, is en route from offshore oil field to Astrakhan port, Volga. No reports on damages, no leaks. Tug TARPAN understood to be already on site as of 1640 UTC, Canal traffic probably hampered.",2021-11-21,16:51:35,loaded-tanker-aground-in-volga-caspian-sea-canal,Accidents,"[{'id': '1099', 'attributes': {'assetId': 348439, 'assetName': 'ABESKUN', 'assetType': 'vessel'}}]",2021-11-21 16:51:35+00:00,[]
2191,1682,Bulk carrier VENUS HARMONY aground,"Bulk carrier VENUS HARMONY aground in Parana river at 408 kilometer mark, since around 0830 UTC Nov 9, understood grounded while unmooring at Rosario to proceed downstream to Zona Comun Anchorage, Rio de la Plata. Still aground as of 0240 UTC Nov 10, at least 2 tugs at her side. 
 UPDATE: The ship is loaded with 25, 000 tons of soybean meal destined for Australia.",2021-11-10,03:41:36,bulk-carrier-venus-harmony-aground,Accidents,"[{'id': '1117', 'attributes': {'assetId': 5791709, 'assetName': 'UNITY LIGHT', 'assetType': 'vessel'}}]",2021-11-10 03:41:36+00:00,[]
2232,9599,"MSC container ship attacked, rescued by Russian Navy UPDATE","Oct 26 MSC Press-release: MSC Grateful for Rapid Assistance in Safely Resolving Gulf of Guinea Incident
Following a piracy attack on the MSC Lucia container ship in the Gulf of Guinea on 25 October, MSC is pleased to report that the incident has been resolved and all crew members have been found safe and unharmed.
The safety of crew is a top priority and MSC would like to express its sincere gratitude to all participants namely MDAT-GoG, IMB Piracy centres, the Russian and Italian Navies for the remarkable cooperation that led to this successful rescue.



Oct 26 0140 UTC UPDATE: Confirmed Russian Naval Group rescued MSC LUCIA. After receiving alert message from container ship, Russian Navy ships steamed to assist, but long before approaching MSC LUCIA, destroyer VICE-ADMIRAL KULAKOV scrambled a helicopter with team of mariners. MSC LUCIA crew meanwhile, mustered in engine room. Seeing approaching helicopter, pirates left the ship and fled. MSC LUCIA was freed, according to Russian Navy HQ statement, but no other details were provided. As of 0140 UTC Oct 26, MSC LUCIA was under way sailing towards Douala, her port of destination, escorted by Russian Naval Group.



 Oct 25 1600 UTC UPDATE: Confirmed (by Dryad) MSC LUCIA was boarded. MSC LUCIA is still adrift, AIS on. Container ship was approached by Russian Navy supply tanker AKADEMIK PASHIN (IMO 9778193), tanker stopped near container ship. Tanker is escorting Russian Naval Group, consisting of Udaloy-class destroyer VICE-ADMIRAL KULAKOV and salvage tug. So in all probability, Russian Navy is already on the scene, assisting container ship and her crew. Let’s hope this is the case.



 The ship was attacked at around 0900 UTC Oct 25 in Gulf of Guinea, according to ships tracks in the area, container ship MSC LUCIA is most likely the target. MSC LUCIA is en route from Lome Togo to Douala Cameroon, ETA Oct 27. She was probably, waiting to fit in schedule, either drifting or moving in loops. AIS is on, as of 0945 UTC she was adrift. Ship’s ID not confirmed, it’s not known also, if attackers boarded the ship, awaiting updates. 
 



",2021-10-25,09:52:15,msc-container-ship-attacked-rescued-by-russian-navy-update,Maritime Security,"[{'id': '6734', 'attributes': {'assetId': 462053, 'assetName': 'MSC LUCIA', 'assetType': 'vessel'}}, {'id': '6733', 'attributes': {'assetId': 5227832, 'assetName': 'AKADEMIK PASHIN', 'assetType': 'vessel'}}]",2021-10-25 09:52:15+00:00,[]
2271,1748,"Adani Ports Decides To Ban Containers From Pakistan, Afghanistan, and Iran After Record Drug Bust","Adani Ports and Special Economic Zone (APSEZ), the largest port operator in India recently announced that it will no longer deal with any form of containerized cargo from Iran, Pakistan, and Afghanistan. The move comes amid growing concerns of national security after a massive drug seizure at the Mundra Port last month.



 The decision was made public in form of a trade advisory issued on Monday, which read, “with effect from November 15, 2021, APSEZ will not handle EXIM containerized cargo originating from Iran, Pakistan, and Afghanistan.”



 This was followed by a statement from Adani Ports, part of the Adani Group conglomerate, clarifying that the advisory will apply to all terminals operated by the company including third-party terminals till further notice.



 The statement made no mention of any particular reason behind the decision but speculations count it as a move to suppress criticism over one of the largest drug hauls witnessed by the nation.



 Following the seizure, the Adani Group issued a statement defending themselves citing restrictions on terminal operators to examine containers.



 The seizure on September 14th at Western Port of Mundra included confiscation of heroin worth US$2.65 billion that originated in Afghanistan, which was concealed in two containers arriving from the Bandar Abbas Port in Iran. FleetMon reported on the topic: https://www.fleetmon.com/maritime-news/2021/35361/heroin-worth-280-million-linked-taliban-seized-ind/



 The decision by Adani Ports has raised a flurry of concerns among industry experts including imports worth more than US$260 million being hit after they are diverted from Mundra port, the largest commercial port in India to JNPT at Nhava Sheva in Mumbai.



 The imports of goods likely to be disrupted include chemicals, mineral fuels, and aluminum along with agricultural products like dry fruits and cereals.



 The impact on export costs is also expected to be equally severe with an estimated rise of 20% with the shift from Mundra to JNPT.



 Have a look at the real-time vessel traffic in the port of Mundra by using FleetMon Explorer.",2021-10-15,08:49:19,adani-ports-decides-to-ban-containers-from-pakistan-afghanis,Maritime Security,"[{'id': '139', 'attributes': {'assetId': 268, 'assetName': 'MUNDRA', 'assetType': 'port'}}]",2021-10-15 08:49:19+00:00,[]
2286,1761,Koh Tonsay tourism port construction to begin this month,"The Koh Tonsay tourism port is all set to begin construction in the middle of this month and it is expected that in the next 15 months the project will be completed. Located on Koh Tonsay Island, four kilometers off Kep province’s mainland, the Koh Tonsay Port is the part of Asian Development Bank’s Greater Mekong Subregion Tourism Infrastructure for Inclusive Growth Project phase II.



 The procurement of Koh Tonsay tourism port was organized by the Asian Development Bank (ADB) and a local firm “Vimean Chey Group” provided the construction contract for $1.6 million. The procurement of the port was completed on 16 September 2021 and the port construction was discussed on 30 September in a virtual meeting attended by officials from Kep provincial administration, Ministry of Public Works and Transport, Ministry of Economy and Finance, Ministry of Tourism and representatives of ADB and Vimean Chey Group. The Kep province is already renovating the international tourist ports located across the Chhak Kep bay and is about 80 percent complete.



 Deputy Governor of Kep province, Rao Sokha said that the port facility will contribute to the tourism sector on the island and prove to be beneficial for both the local people and the tourists. Sokha added that the port will improve the traveling experience for the tourists as currently upon arrival the tourists are required to jump down at the coastline.



 The port facility would include a 130-meter pier, kiosks for tickets and money exchange, a floating roof platform for docking ferries and cruise ships, information desks, a terminal hall, and a survivor counter and toilets. The infrastructure will also have a 740-meter-long concrete walkway to connect the tourism terminal with restaurants and bungalows along the beach.",2021-10-11,07:02:25,koh-tonsay-tourism-port-construction-to-begin-this-month,Ports,[],2021-10-11 07:02:25+00:00,[]
2306,9617,Third Officer found hang in thruster room of tanker,"Information was provided to MB by the insider regarding the tragic death of Third Officer of tanker SHANDONG ZIHE, on Oct 1, while tanker was en route to Banco Del Hoyo Anchorage W of Gibraltar Strait, from ports of Gulf of Guinea. He didn’t show up to replace CO for dinner, general alarm was sounded and crew mustered for his search. At 1900 UTC he was found hanging in bow thruster room, Cardiac Resuscitation CPR was applied, later he was transferred to infirmary, understood still alive, but at 2047 UTC he was declared dead by Telemedical Maritime Assistance Service TMAS, which was called immediately after he was found. His body was taken to freezer, tanker meanwhile, continued voyage. She arrived at Europa Point Gibraltar on Oct 3, and as of evening Oct 4 remained anchored. 
 No clarity yet as to the cause of his death, which as of now, looks like a suicide. He was 24-years old, of Indian nationality, he boarded tanker in the end of Aug in Lome, Togo.",2021-10-04,16:48:44,third-officer-found-hang-in-thruster-room-of-tanker,Accidents,"[{'id': '6761', 'attributes': {'assetId': 206146, 'assetName': 'C VIKING', 'assetType': 'vessel'}}]",2021-10-04 16:48:44+00:00,[]
2311,1778,India counters Chinese influence on Sri Lanka with new container terminal,"India’s port giant Adani Port has announced that it will be building and operating a new terminal in Port of Colombo, Sri Lanka. The new terminal will be majorly competing with two China-operated ports, the Port of Hambantota and the Colombo International Container Terminal. Amid the growing influence of China in the region, this move can be seen as India’s attempt to counter Chinese influence in Sri Lanka.



 Concerned over the influence of China over its coastal neighbor Sri Lanka, India was working on an agreement with Japan to develop a terminal at Colombo. The efforts collapsed in 2021 due to political considerations and domestic pressure. However, due to its long-term relations with Sri Lanka, India was offered the opportunity to develop the West Terminal at Colombo for which Sri Lanka had issued the official letter of interest in March 2021.



 Indian port giant Adani Ports will be joining John Keells Holding, a Sri Lankan conglomerate for the West Terminal. This deal has made Adani the largest foreign investor in any of Sri Lanka’s ports. The partnership is based upon Build, Own, Transfer agreement where the terminal will be operated by the partnership for 35 years and finally be transferred to Sri Lanka Ports Authority (SLPA).



 In the new company formed out of this partnership, Adani Ports will own 51%, John Keells 34% whereas the remaining will be owned by SLPA. The project will be costing a total of approximately $650 million, which clearly exceeds the Chinese investment of $500 million at the Colombo facilities.



 The new West container Terminal-1 will have a 4500-feet dock and a depth of 65-feet. The construction is expected to begin in 2022. The port will have an annual capacity of 3.2 million TEU once it becomes fully operational.",2021-10-04,08:52:11,india-counters-chinese-influence-on-sri-lanka-with-new-conta,Ports,"[{'id': '1176', 'attributes': {'assetId': 1272, 'assetName': 'COLOMBO', 'assetType': 'port'}}]",2021-10-04 08:52:11+00:00,[]
2339,1803,Statkraft Harvests Power From World's Largest Floating Wind Farm,"Statkraft, the Norway-based, largest supplier of renewable energy in Europe, recently started purchasing power from the world's largest wind farm based in Kincardine, Scotland. The recently concluded 50MW project will provide 200,000 MWh per year to the national grid to provide power to more than 50,000 homes in Scotland.



 Statkraft signed a long-term Power Purchase Agreement (PPA) with Kincardine Offshore Windfarm Ltd (KOWL) in 2018 after the project was granted approval in March 2017. The deal ensures to buy all the output generated at the site at a guaranteed minimum price till 2029 at minimum financial risk to the investors.



 The wind farm developed by COBRA Group is located about 15 kilometers off the southeast coast of Aberdeenshire, Scotland and has a 25-year lifespan. The power was first generated at the site in October 2018 after a 2MW turbine was installed.



 The Kincardine wind farm facility consists of a total of six turbines which include five Vestas 9.525 MW and one 2 MW Vestas wind turbine. The turbines have been installed on semi-submersible floating structures placed at depths ranging between 60 meters to 80 meters.



 The floating platforms have been designed by Principle Power and built by Navantia and Windar Renovables.





 Jaime Altolaguirre, KOWL’s Managing Director from Cobra Group in his statement pronounced Statkraft as a perfect partner owing to its previous large-scale investments in the region. Starcraft has invested more than $2 million in the UK to facilitate over 6 GW of new-build renewable energy since 2006.



 John Puddephatt, Manager Long Term PPA Origination at Statkraft said, “This is the first floating project that Statkraft has been involved in and we expect more to follow."" He added that his company believes Scotland, owing to its favorable conditions for renewable energy, is a major stakeholder in achieving global carbon neutrality.",2021-09-27,13:38:26,statkraft-harvests-power-from-worlds-largest-floating-wind-f,Offshore,[],2021-09-27 13:38:26+00:00,[]
2362,1821,ExxonMobil Launches Investigation Into Near-miss Accident on Hebron Platform ,"An investigation has been launched into a near-miss incident on the ExxonMobil-owned Hebron Platform off Canada. Even though the incident on 14th September claimed no injuries, it had the potential to cause severe fatalities.



 The Canada-Newfoundland and Labrador Offshore Petroleum Board (C-NLOPB) in its press briefing about the accident said it occurred when the auxiliary hoist hook along the south intervention deck, weighing approximately 3.6 kg, fell five to six meters to the deck.



 The petroleum regulator also revealed that according to the Dropped Objects Prevention Scheme (DROPS) calculator, the accident had a high potential of causing multiple fatalities.



 The statement added that the incident occurred when preparations for an upcoming lift with no load connected were underway. It also confirmed that the only individual in the proximity of the falling hook was a hoist operator, who managed a narrow escape with no injuries as he stood six meters away.



 ExxonMobil on Thursday revealed that all auxiliary crane operations were suspended since the incident and an investigation had been launched into the root cause of the accident. The probe will be monitored by C-NLOPB.



 The Hebron platform, situated about 350 kilometers offshore Newfoundland and Labrador’s capital St John’s, in the Jeanne d’Arc Basin. The platform has witnessed several accidents earlier, since it began production in November 2017.



 In the most recent accident that occurred on 21st August this year, a worker on board a support vessel, Avalon Sea was injured during a lifeboat winch load testing. The worker sustained an injury on his face after the rigging hit him while it was being unhooked to get rid of a twist. He was then transferred to the Health Sciences Centre through medevac.



 A similar investigation has been launched into the accident, monitored by the C-NLOPB. A series of such potentially fatal accidents on the Hebron platform raises serious concerns regarding the safety installations onboard and protocols followed by the crew.",2021-09-21,09:01:02,exxonmobil-launches-investigation-into-near-miss-accident-on,Accidents,"[{'id': '1210', 'attributes': {'assetId': 4006445, 'assetName': 'AVALON SEA', 'assetType': 'vessel'}}]",2021-09-21 09:01:02+00:00,[]
2365,1824,Gulf of Guinea: Seafarer Kidnapped Two Weeks Ago Remains Missing,"On 5 September 2021, a group of six pirates attacked MV Tampen, a vessel owned by Mumbai-based Prince Marine Transport. The ship was en route to the UAE and was attacked while being anchored in Gabonese waters due to a malfunction in the propulsion system onboard. The pirates managed to abduct the Second Engineer of the ship, Pankaj Kumar.



 The group of 6 reportedly attacked and shot two seafarers as well. They attacked when the ship had to be anchored about two kilometers away from the Gabonese port of Owendo anchorage.



 The vessel was originally headed to UAE from Cameroon but was diverted to Owendo for necessary repairs, with it being the nearest port.



 It has now been 14 days since Kumar was abducted and there has been no information on his whereabouts.  His brother, Sandeep Kumar has written to India's Prime Minister- Narendra Modi, and the Ministry of External Affairs’ offices without success. He has also tried contacting the shipping company Proactive Shipping Management, which has thus far failed to be proactive about the situation.



 He also spoke with John Rupchandani, Honorary Consul of India in Gabon, who reiterated that the search for his brother was carried on by Gabonese officials.



 Speaking to Manorama, the Second Officer of the ship, Deepak Udayaraj, commented on the incident, ""The shootout and all other related events are still unbelievable. Even after two days, I am not able to come out of the trauma.""



 Even though the vessel itself is owned by Prince Marine Transport, the crew has been provided by Proactive Shipping Management.



 His brother maintains that the family is in an extremely dire situation and that nobody has cooperated with them on the matter.



 What's important to note is that the vessel was stormed by pirates, even though the waters were reportedly under helicopter surveillance at the time of the abduction.",2021-09-20,07:52:20,gulf-of-guinea-seafarer-kidnapped-two-weeks-ago-remains-miss,Maritime Security,"[{'id': '1212', 'attributes': {'assetId': 468538, 'assetName': 'TAMPEN', 'assetType': 'vessel'}}]",2021-09-20 07:52:20+00:00,[]
2386,1840,Cocaine Worth $221M Seized From Luxury Yacht in Massive Bust off Plymouth Coast,"The National Crime Agency (NCA) on Thursday, 9th September, undertook a massive drug bust operation leading to the seizure of more than two tonnes (2,000 kg) of cocaine. The large haul was confiscated from a luxury yacht intercepted about 80 miles (130 kilometers) from the port of Plymouth.



 The Jamaican flagged Kahu, the yacht, was raided by officers of NCA, Border Force, and the Australian Federal Police (AFP) in the international waters north of Guernsey. The interception concluded with the seizure of a large quantity of type A drugs, worth $221 million, found as hundreds of sealed packages inside several black sports bags.



 The group of six men on board the vessel, including one Briton and five Nicaraguans, all aged between 24 to 49 have been arrested on the suspicions of drug trafficking by NCA.



 The raid was carried out on basis of initial intelligence inputs and evidence provided by AFP from a sting operation named Ironside, as revealed by AFP Assistant Commissioner Lesa Gale. After which the Border Force actively monitored Kahu's movements from its cutter Searcher and the coastal patrol vessel.



 Kahu, the luxury yacht had originally been listed for sale in 2018 for £1.3 million and had left Barbados, 18 days ago after which it sailed from the Caribbean toward Europe. The vessel was also monitored for suspicious activities through satellites during its journey across the Atlantic under the operation Ironside.



 NCA deputy director Matt Horne expressed delight that the collaborative effort of agencies had yet again prevented a sophisticated criminal network.



 He went on to say, ""Also, the arrests of the men transporting the drugs means the crime group has lost trusted offenders who would have been key to their operation.""



 Currently, the six arrested men are still under the custody of NCA, awaiting interviews by officials as part of the investigation into charges of smuggling. Kahu, the yacht has been transported back to UK mainland for a deeper search by the British police.",2021-09-14,09:08:00,cocaine-worth-dollar221m-seized-from-luxury-yacht-in-massive,Maritime Security,"[{'id': '1224', 'attributes': {'assetId': 1172657, 'assetName': 'KAHU', 'assetType': 'vessel'}}, {'id': '660', 'attributes': {'assetId': 429, 'assetName': 'PLYMOUTH', 'assetType': 'port'}}]",2021-09-14 09:08:00+00:00,[]
2398,9634,"Two accidents, in Bosphorus and in Caspian sea ","Research ship IKRYANINSKIY, Volga Caspian Sea Channel 
Geo research ship IKRYANINSKIY with 49 crew and scientific personnel on board ran aground on 120 kilometer mark in Volga – Caspian Sea Channel in the morning Sep 11, while proceeding to Astrakhan, Volga. As of 1310 UTC Sep 11, she was still aground. No breaches, to leak reported. Not clear if traffic is affected or remains open. 

General cargo ship DUNE 2, Bosphorus 
General cargo ship DUNE 2 suffered engine failure in the morning Sep 11, while transiting Bosphorus in northern direction en route from Izmir Turkey to Rostov, Azov sea, Russia. The ship was taken to Buyukdere anchorage, Bosphorus, Istanbul. As of 1310 UTC Sep 11, DUNE 2 was still at anchor.",2021-09-11,13:26:29,two-accidents-in-bosphorus-and-in-caspian-sea,Accidents,"[{'id': '6783', 'attributes': {'assetId': 909367, 'assetName': 'IKRYANINSKIY', 'assetType': 'vessel'}}, {'id': '6784', 'attributes': {'assetId': 468127, 'assetName': 'DUNE 2', 'assetType': 'vessel'}}]",2021-09-11 13:26:29+00:00,[]
2402,1851,MSC mega container ship reportedly on fire off South Africa coast UPDATE,"Sep 10 morning UPDATE: towage under way, caravan sailing through head wind storm, destination Durban with ETA Sep 16, but probably caravan will have to shelter in Port Elizabeth area. Best guess is, MSC KATRINA suffered fire (probably preceded by explosion, as is it the most recurrent accident in such cases). 

  Container ship MSC KATRINA said to be on fire on Sep 9, SW of Port Elizabeth, South Africa. The ship was NUC, adrift since morning Sep 9, later she seemed to be taken on tow by SAR tug SA AMANDLA, caravan moving towards Port Elizabeth. MSC KATRINA is en route from Lome Togo to Durban South Africa. No other information available at the moment, awaiting updates, confirmation of fire alert.",2021-09-09,14:34:42,msc-mega-container-ship-reportedly-on-fire-off-south-africa-,Accidents,"[{'id': '1234', 'attributes': {'assetId': 464957, 'assetName': 'MSC KATRINA', 'assetType': 'vessel'}}]",2021-09-09 14:34:42+00:00,[]
2403,1852,Panamax bulk carrier troubled in Suez Canal UPDATE,"Bulk carrier CORAL CRYSTAL reportedly encountered mechanical issue while transiting Suez Canal in southern direction, en route from Constanta Romania to Port Sudan, Sudan. Bulk carrier was disabled at around 0925 UTC Sep 9 near kilometer 53 mark, but was quickly taken under control by Canal’s tugs, and continued transit. She reached Great Bitter Lake at around 1300 UTC, looking like she’s sailing under own power. As of 1330 UTC, she was sailing in Great Bitter Lake at some 12 knots speed. Traffic said to be not affected. 

 UPDATE: There was a short-time grounding, caused understood, by mechanical issue. Short-term grounding generated long-term jubilation in mainstream media.",2021-09-09,13:46:09,panamax-bulk-carrier-troubled-in-suez-canal-update,Accidents,"[{'id': '1235', 'attributes': {'assetId': 465600, 'assetName': 'BLUE CRYSTAL', 'assetType': 'vessel'}}]",2021-09-09 13:46:09+00:00,[]
2406,1854,Australia's Newest Antarctic Icebreaker Worth $1.4 Billion Begins Maiden Journey Back Home,"Australia's grand Antarctic ice-breaking research vessel, Nuyina set its sail for its homeport of Hobart, in Tasmania on Wednesday, September 1. This 24000-kilometer journey from Damen Vlissingen, Netherlands to Australia is the vessel's maiden voyage after delivery.



 The 160-meter Antarctic Supply Research Vessel (ASRV), RSV Nuyina is a replacement for the retired vessel, Aurora Australis. Built under the government's Antarctic strategy and 20-year action plan, the vessel will be operated by Serco for the Australian Antarctic Division.



 The 24,000 metric-ton RSV Nuyina, was officially handed over to Australia in a ceremony on August 19. The journey home began after successful final stage testing in the North Sea. Even though 98% of construction was completed by July 2020, delivery was postponed due to delays in sea and ice trials caused by the pandemic.



 The new advanced vessel, costing AUD 1.9 billion(1.4 billion USD) is set to become the lifeline of Australia's research expeditions in the Southern Ocean and Antarctica. The vessel is also capable of transporting disaster relief, undertaking rescue operations, and conducting patrol duties.



 Research facilities onboard include laboratories, and offices like air chemistry and neurological labs, spread over 500 square meters. It is capable of supporting climate-controlled living for 32 crew, 116 special personnel, and one doctor for at least 90 days.  The range of the vessel is 16000 nautical miles at 12 knots which are accompanied by extraordinary icebreaking capacities of up to 1.65 meters at 3 knots



 RSV Nuniya, designed by Knud E. Hansen, the renowned naval architect, was constructed at the Damen Shipyard Galati in Romania. It was a collaborative effort, by more than 120 Dutch companies, which commenced in May 2017.



 According to Kim Ellis, Australian Antarctic Division Director, the maiden voyage, is a great opportunity to test the capabilities of the vessel over an extended sailing period.



 RSV Nuyina is expected to arrive at Hobart by late October after which it will undergo testing certification over an extensive period of 2 years, to assure secure future operations.



 Open NUYINA in FleetMon Explorer",2021-09-09,07:41:34,australias-newest-antarctic-icebreaker-worth-dollar14-billio,General,"[{'id': '205', 'attributes': {'assetId': 6137130, 'assetName': 'NUYINA', 'assetType': 'vessel'}}, {'id': '1237', 'attributes': {'assetId': 694307, 'assetName': 'AURORA AUSTRALIS', 'assetType': 'vessel'}}, {'id': '206', 'attributes': {'assetId': 885, 'assetName': 'HOBART', 'assetType': 'port'}}]",2021-09-09 07:41:34+00:00,[]
